FEATURE	GAIN	WEIGHT	COVER	TOTAL_GAIN	TOTAL_COVER
Consistent_Mates	2.949755883969998	70	33.797890516857144	206.48291187789988	2365.8523361800003
InDel_Length	3.198400433583331	99	38.34195744252527	316.64164292474976	3795.8537868100016
Inconsistent_Mates	1.3613983478257146	35	11.269195873999996	47.64894217390001	394.42185558999984
M2_ECNT	3.626467820905	20	44.11348229400001	72.5293564181	882.2696458800001
M2_NLOD	1.581229987615661	53	16.363396724339616	83.80518934363003	867.2600263899997
M2_STR	42.42762903530833	12	683.9893846191666	509.13154842369994	8207.872615429998
M2_TLOD	1.7388494562293677	174	20.441908409482757	302.55980538391	3556.8920632499994
MSI	2.5694301716979777	89	28.555190717191028	228.67928528112003	2541.4119738300014
MSILEN	2.2750239583687506	16	10.472967955625	36.40038333390001	167.56748729
MaxHomopolymer_Length	0.7504703258497297	37	32.08445694432434	27.76740205644	1187.1249069400005
N_DP	1.0294624614948782	41	11.320369589512195	42.20796092129001	464.13515316999997
N_REF_FOR	1.1348582641619998	125	19.52712956175999	141.85728302024998	2440.8911952199987
N_REF_REV	1.2809823368697801	91	13.260038242417584	116.56939265515	1206.6634800600002
SHIFT3	3.7743880845212545	143	46.00221460076922	539.7374960865394	6578.316687909999
SOR	7.75579500883	12	189.39999136666665	93.06954010596	2272.7998964
Seq_Complexity_Adj	1.0029862064205122	117	18.036167006752137	117.34938615119994	2110.23153979
Seq_Complexity_Span	1.707799892153441	111	30.22165566423424	189.56578802903195	3354.6037787300006
SiteHomopolymer_Length	0.6249894947906978	43	18.622412099302323	26.874548276000002	800.7637202699999
Strelka_Score	46.47677916163054	157	87.4039745914013	7296.854328375995	13722.424010850003
T_ALT_FOR	5.963729704620352	202	38.81228502524752	1204.673400333311	7840.081575099998
T_ALT_REV	2.904258009631251	144	22.49116458090278	418.21315338690016	3238.7276996500004
T_DP	0.8753178071892594	54	18.918428920555556	47.26716158822001	1021.59516171
T_REF_FOR	2.350338373507836	97	20.03939931474227	227.9828222302601	1943.82173353
T_REF_REV	1.4408023605992304	52	23.27558015942308	74.92172275115998	1210.33016829
VarDict_Score	6.311220060809148	129	82.48313592178287	814.1473878443801	10640.32453390999
VarScan2_Score	16.669219841241183	34	205.2549357952941	566.7534746022002	6978.667817039999
if_Caller_0	21.227719460082618	23	107.34711239217393	488.2375475819002	2468.98358502
if_MuTect	26.792710030836435	14	140.95569916142853	375.0979404317101	1973.3797882599995
if_Scalpel	2.3127464829993736	32	30.8782543975	74.00788745597995	988.10414072
if_VarDict	2.550752361809302	43	50.690738580000016	109.68235155779999	2179.7017589400007
if_VarScan2	4.795215071965061	81	42.41352203123457	388.41242082916995	3435.4952845300004
nBAM_ALT_Concordant	5.82054043	1	32.6162987	5.82054043	32.6162987
nBAM_ALT_NM	1.6941803475000001	2	31.4147358	3.3883606950000003	62.8294716
nBAM_NM_Diff	2.751345529625	12	94.01606062499998	33.0161463555	1128.1927274999998
nBAM_Other_Reads	1.069498367552631	19	19.61587446315789	20.32046898349999	372.7016147999999
nBAM_REF_BQ	0.7736365030220179	109	12.266115568256884	84.32637882939996	1337.0065969400005
nBAM_REF_Clipped_Reads	1.2289578954024996	40	24.737820739	49.158315816099986	989.51282956
nBAM_REF_Concordant	1.7499641631035128	37	17.37680025108108	64.74867403482997	642.9416092899999
nBAM_REF_Discordant	1.412126309286389	72	20.093188006250006	101.67309426862	1446.7095364500005
nBAM_REF_InDel_3bp	0.393084824	1	99.0069351	0.393084824	99.0069351
nBAM_REF_MQ	4.805910428833333	6	91.80882181666665	28.835462572999997	550.8529308999999
nBAM_REF_NM	0.795174796784421	95	17.630071359368426	75.54160569452	1674.8567791400003
nBAM_StrandBias_FET	2.704925933333333	3	186.13505066666667	8.114777799999999	558.405152
nBAM_p_MannWhitneyU_BQ	1.3476095834894735	19	58.17410761315789	25.604582086299995	1105.3080446499998
nBAM_p_MannWhitneyU_EndPos	3.24702632822	5	81.47386284	16.2351316411	407.36931419999996
nBAM_p_MannWhitneyU_MQ	1.166064718418182	11	80.5696893727273	12.826711902600001	886.2665831000003
tBAM_ALT_BQ	1.335365664775	4	33.707789334999994	5.3414626591	134.83115733999998
tBAM_ALT_Clipped_Reads	1.6584896068874997	8	10.6750982125	13.267916855099998	85.4007857
tBAM_ALT_Concordant	1.8625883632479994	25	15.145583662399996	46.564709081199986	378.63959155999993
tBAM_ALT_Discordant	3.5553983399652176	23	40.5752166473913	81.7741618192	933.22998289
tBAM_ALT_MQ	0.735728204	1	9.70996094	0.735728204	9.70996094
tBAM_ALT_NM	3.114967938485188	135	76.11229877333335	420.52067169550037	10275.160334400001
tBAM_Clipping_FET	3.7637477756572735	22	39.64798952409091	82.80245106446002	872.25576953
tBAM_Concordance_FET	0.2734541994566666	30	7.365802920666666	8.203625983699999	220.97408761999998
tBAM_NM_Diff	1.8380428054564186	134	38.63432334156715	246.2977359311601	5176.999327769999
